k	min_rek	min_srk	min_gerk_ad	max_rek	max_srk	max_gerk_ad	median_rek	median_srk	median_gerk_ad	quant25_rek	quant25_srk	quant25_gerk_ad	quant75_rek	quant75_srk	quant75_gerk_ad
4501	0.568943243470353	11.7189177155906	1.74979069577042	0.910637804992439	24.2558716396695	4.13194289856825	0.686754686382765	17.6783786984361	2.4125303975408	0.645731014087785	15.313503596757	2.13298877719952	0.73519805706304	19.9889290839079	2.62975826851816
4601	0.527338601089251	13.3748959327649	1.70557572867241	0.847619726665169	22.7204717257077	3.98103210265582	0.664601540043243	16.9832304380492	2.346862631595	0.627005956958369	15.764615729891	2.02730594580158	0.725110370328308	19.4366041233319	2.56105403243039
4701	0.515976943390646	12.6993666713001	1.55380121426913	0.796545913604939	23.9667420077478	3.76451354933368	0.670351871648943	17.3443507145569	2.29059553151905	0.624889558981057	16.0512952068891	1.93524171352027	0.707649960798494	19.0525372651618	2.46717151389204
4801	0.523098678685854	13.1492385569733	1.40546594903248	0.780817618260896	23.2733671286714	3.57570036456268	0.639128835843951	17.9300056392016	2.23227923876142	0.595723778273254	15.8747720974244	1.88206245034797	0.696087764169243	19.0439279090327	2.41454765901634
4901	0.519243503356851	13.8799592215528	1.28108025970915	0.808087326670546	22.6854768059693	3.30203699673027	0.624918331891143	17.5175037604478	2.14794718869169	0.593617024232929	16.0167624691417	1.82697739348023	0.701606314513884	18.5717541249154	2.34545830077086
5001	0.5113135984218	13.5465784969758	1.20816052458248	0.800559825821708	22.610770114112	3.12481607593843	0.627886770388179	17.1241675955312	2.08017173010861	0.593890223922138	15.5740924531484	1.77264239162043	0.674574501398079	18.9245561428741	2.27659560744627
5101	0.476162271240554	13.0968133568763	1.1264985713572	0.76119354243311	22.8799192056691	2.9742016115452	0.628740590894169	17.6253121134715	2.01929445075947	0.587443724367337	16.32378736273	1.70583347507534	0.661106995708778	19.0466236483323	2.21890391900759
5201	0.464283096977799	10.8299530878381	1.06368523495375	0.757906570610496	23.0457674414801	2.74563137501337	0.607325178600095	17.6802336592652	1.94355610504065	0.561020545111049	15.8215403753464	1.67011467784875	0.652428633378816	19.1816900629423	2.17118735379218
5301	0.448647998060149	13.0016995444755	1.00395524563221	0.732250329451992	25.0905640906894	2.58742094966426	0.604891334668762	16.8981858825788	1.89403291960127	0.568211090569326	16.102839637663	1.642736564225	0.640882076330346	18.8213488481992	2.11827322811934
5401	0.443327538575425	12.8372090073552	0.954018256265897	0.734397891904366	22.4409298628545	2.45214159230725	0.579956154450472	17.7056404281502	1.84647736554069	0.54860609709478	15.915756747328	1.62483733174791	0.624455391649692	19.087890475725	2.06588831333591
