k	min_rek	min_srk	min_gerk_ad	max_rek	max_srk	max_gerk_ad	median_rek	median_srk	median_gerk_ad	quant25_rek	quant25_srk	quant25_gerk_ad	quant75_rek	quant75_srk	quant75_gerk_ad
5501	0.054404639673589	0.860006383175696	0.0647004519183816	0.0888040452700533	1.40223916906088	0.170717296652341	0.0722915610293527	1.12501030470679	0.126389068160385	0.0668244925362125	1.0482701643066	0.106825729505507	0.0756638434529071	1.24655001676479	0.143133187933633
5601	0.0549122478659482	0.911401274059358	0.0616115639919611	0.0865391141603093	1.49127579583886	0.170120111426904	0.0711801942704422	1.1641883746981	0.124344777394803	0.0672357754423214	1.05777603810441	0.102981008045363	0.0747946694369455	1.25748285145087	0.137725731398045
5701	0.0528671788874062	0.923672325530517	0.0590436329695955	0.0854276977664039	1.55564247986218	0.170065162216117	0.0702276979074107	1.17363962894953	0.121777131824755	0.0663142930025777	1.06066580951786	0.100667985778872	0.0735286599105547	1.29447697485281	0.134542518307537
5801	0.0520566355269781	0.920877000749046	0.0561592249657862	0.0829105821136899	1.40917040917768	0.169429794935759	0.0694574115007012	1.1389033092083	0.11906651618731	0.0648600471213983	1.06942356922219	0.0981919375478573	0.0727571091581281	1.25767686107536	0.131235271022008
5901	0.0511520029428153	0.922925886290078	0.0540395292095601	0.0813480372910197	1.50784753235359	0.169241778689895	0.0684377984802494	1.18284553058023	0.115127368151583	0.0638357277857584	1.05480819258965	0.0956242509804325	0.0720063350473452	1.27839646264585	0.126514908529321
6001	0.0518998123362338	0.851903849604726	0.0524429143486107	0.0806344596302605	1.43496886228908	0.169005604385765	0.0669899738498835	1.17363537737924	0.111812661078402	0.0627804390282455	1.06800344825995	0.0920315332082635	0.0707399615764089	1.24008327468238	0.123835129373166
6101	0.0504118942630288	0.830470717562688	0.0504949028935223	0.0788299265214844	1.4788123891456	0.167479637848293	0.0667906396098534	1.17300992449815	0.109229074336457	0.0622987140440329	1.04584683802653	0.0894404654577183	0.069852338735708	1.27160103321304	0.120310231403803
6201	0.0500924604404926	0.876178642233732	0.0486820873210516	0.0784263648057981	1.56167180274055	0.155884867703158	0.0654624300164063	1.16563634352963	0.106333070189935	0.0618839473188779	1.05559458494513	0.0870692491164607	0.0688632933274171	1.29930354510619	0.117519431684044
6301	0.0485975153395253	0.803785540668538	0.0475344514414712	0.07823300233438	1.50953960222368	0.148141059076341	0.0649049678184579	1.17852230821302	0.103744095405694	0.0612715256757633	1.09837463329777	0.0842892371830175	0.0679119773345936	1.27416745791921	0.116062583848734
6401	0.0485454108816924	0.769934959689787	0.0464014826229903	0.0764224334621121	1.54982156739233	0.147476307454939	0.0636647432787093	1.18121140242576	0.100592716429712	0.0599648960813179	1.10286851001042	0.0805356595541556	0.0676007698943359	1.28541537447972	0.114650422439707
6501	0.048129447210976	0.822695307251047	0.0452167968392276	0.0761610190788485	1.69566865761392	0.146248221759824	0.0632530906523641	1.21571029265031	0.0977864950459184	0.0595399798505699	1.10904578633025	0.0786896022992829	0.0672550716424618	1.30681290084262	0.113805922659172
6601	0.0468449361356935	0.873094690921266	0.0443344830309451	0.0747481896340525	1.54417293669404	0.146058255579432	0.0619723446813618	1.20177987328556	0.0953943818378246	0.0580089295474345	1.10615155767906	0.0767703540620164	0.0657507603443562	1.29401205907254	0.112048863000256
6701	0.0457852504983826	0.915049249329684	0.0430462631884354	0.0748665638613594	1.64017880856851	0.145505414958753	0.061748767925162	1.19987456209587	0.0926078365300837	0.0578587857573099	1.08001661928677	0.0746800075208665	0.0650162547183999	1.3239371043068	0.110668826353199
6801	0.0454162040997147	0.916681990713791	0.0420280545643977	0.0741745121117492	1.73277614360317	0.145035560489245	0.0612199724684065	1.21020013876992	0.0897699783147788	0.0572458180702858	1.07498969919233	0.0724887502473208	0.0639381365766697	1.29242161085312	0.109493288461513
6901	0.0450826678064738	0.864748795679811	0.0413561022127314	0.0735201056769781	1.59274071343702	0.144514892455565	0.0605076824233908	1.21110547099049	0.0880701952568564	0.0570008769862047	1.09739513649379	0.0700729962162107	0.0632873031948894	1.33568103225855	0.10875925156609
7001	0.044651772438742	0.941158986462133	0.0404863922909756	0.072497884866855	1.54502427029802	0.143651846760687	0.0601292955701651	1.18467372116514	0.0863026461637495	0.0557510338002049	1.09699165963618	0.0689558921947483	0.0629529363779223	1.2746237902186	0.107677828344912
7101	0.0435943787187222	0.917870700359337	0.0394689169761666	0.0729067601677612	1.47837144926962	0.137870205812415	0.0591798934759905	1.19678158422635	0.0846569438816849	0.0554569144178886	1.10930771434932	0.0670506228756951	0.0620616183721656	1.29048850765564	0.105060159919171
7201	0.0435872231478432	0.936127669910976	0.0385143323898859	0.0716168942802159	1.4461691100709	0.133972390565246	0.0583000694557094	1.23297679745224	0.0833314471743158	0.0550541468430489	1.15179220654127	0.0655292405907045	0.0616838946425275	1.30724099896857	0.103241056031175
7301	0.0426026248014257	0.91984508587773	0.037380042422517	0.0701092574431459	1.6395270701016	0.130717011283947	0.0577419170808588	1.21231774156219	0.0808387396643957	0.0547916536650062	1.12225959407855	0.0639082356821508	0.061154215070665	1.28089258209683	0.102742514658816
7401	0.0421088242441936	0.904912064415737	0.036756994246334	0.07003392682632	1.46716965461174	0.129005746887359	0.0573622096443219	1.21235841721469	0.0795175621212037	0.0540925347649796	1.10910703638012	0.0625272715398027	0.0603263258263548	1.26743383563915	0.102177843150856
7501	0.0421954397919466	0.80260910254948	0.0360363429675562	0.06969833686819	1.50994144241593	0.126897568467954	0.0572116647477268	1.17511596439756	0.078383149993206	0.0540352042266448	1.0648546810476	0.0612516779458087	0.0594252222851242	1.27352731270916	0.0999212108163328
7601	0.0417992444726734	0.878364062942939	0.0353928624043107	0.0685295359650727	1.65277410338259	0.125321157276967	0.0561484843346202	1.17258927225596	0.0764215315252347	0.0528268737491284	1.05652274254685	0.0599975518948962	0.0592011610713065	1.27880167468518	0.0944310218009446
7701	0.0411146398625349	0.816115907456884	0.0343377535250582	0.0675243498838197	1.56900969501031	0.123472714981696	0.0558450203621066	1.17320288142543	0.0747458243989497	0.0526297440773043	1.06654069473594	0.0590845692271447	0.0589085410147494	1.29593315612875	0.0905427745984461
