k	min_rek	min_srk	min_gerk_ad	min_gerk_bd	max_rek	max_srk	max_gerk_ad	max_gerk_bd	median_rek	median_srk	median_gerk_ad	median_gerk_bd	quant25_rek	quant25_srk	quant25_gerk_ad	quant25_gerk_bd	quant75_rek	quant75_srk	quant75_gerk_ad	quant75_gerk_bd
12001	0.176733409319303	1.7188360010595	0.900450905218462	2.56366361469931	0.545335692083152	3.29602827766661	1.59440229183103	3.33465163698927	0.362950909386909	2.17721617619397	1.15454051779287	2.9502574709688	0.33214903741619	1.91671290496226	1.09730362244103	2.80326849830243	0.413870651063621	2.49540330331743	1.28974995374817	3.04926607606901
12401	0.184735326426493	1.52239990265777	0.858053841903288	2.5624180333944	0.526890053469707	3.51596735175407	1.6017447366886	3.27522854653017	0.360562238735873	2.2621342633901	1.14805400071222	2.91368214329397	0.311919820751564	1.9423280845868	1.06242016614693	2.78186618281111	0.394213380187803	2.53229585058316	1.28528431577753	3.02128023875473
12801	0.182283046284835	1.65826624146824	0.876993469001952	2.49349189923465	0.542314619067384	3.72318272838678	1.5680594450065	3.24324942781616	0.36147923022072	2.22240698892593	1.17786784031396	2.90415475860994	0.311673428107748	1.94336428535866	1.03531627332535	2.75156868015636	0.41201015074255	2.4302785962785	1.25902687370587	3.00968139879741
13201	0.159461801698494	1.60021196475955	0.808006979369792	2.45052873457287	0.505004149269169	3.14004939556028	1.54256147854145	3.22604545551035	0.351386693828532	2.18875467347506	1.1471521548189	2.88069638361122	0.307568466460218	2.0059359511411	1.05150852481139	2.72872314292647	0.38607340602213	2.38214226750909	1.27016116250206	2.99503936457074
13601	0.16018539198463	1.55509608799743	0.862043845822382	2.43418842554675	0.517744829864323	3.92555650734162	1.59273086811042	3.19784502634374	0.35343987445428	2.26387453485164	1.12383944178074	2.85921323407928	0.317313457807234	2.01773750094819	1.0214410338336	2.7072987710611	0.387247943014104	2.46061446907724	1.192698078198	2.97357199104857
14001	0.189125085866726	1.72755927448287	0.855481435614903	2.40812411289154	0.566523898518152	3.40231638387738	1.45645442527676	3.16716586854456	0.362283122154438	2.28876360705602	1.08713438987886	2.85080582819817	0.30811239329032	2.09299914381814	0.991714741899322	2.69168399205469	0.384642552874348	2.6420694990379	1.19485158295965	2.96029375839714
14401	0.163109582039581	1.49162218316005	0.864052098899732	2.40746831530165	0.522187070906234	3.30041755147723	1.4087433162078	3.14995272480685	0.3445874892105	2.10866468794198	1.05056445329129	2.84583728630234	0.309807005478703	2.01679369141341	0.9768918673637	2.68545125584534	0.38334178359734	2.5548338714218	1.17729200775131	2.92681489723633
14801	0.174313428080326	1.60335343849441	0.771461785597112	2.42258727543966	0.54038635317709	3.50359291781759	1.42867611582645	3.14626984777628	0.345978518686742	2.20441962144635	1.03378856072157	2.83383330486181	0.300409062860304	1.97689940606049	0.972027346495079	2.6773908072631	0.373991324800554	2.41399439779794	1.16499314243195	2.90113449920066
15201	0.15328010692205	1.68866988272497	0.801845722982563	2.42577736836428	0.543061218176475	3.488620401301	1.39109737628827	3.13822689063435	0.338759414630894	2.20138321796949	1.03484558071536	2.82622028766597	0.300896963818706	2.01576560638777	0.965662641085949	2.66266123731277	0.370291723330182	2.45013570238978	1.14691472733412	2.89020897096599
15601	0.163082110408936	1.67732949684582	0.834785233561247	2.42781524878268	0.458230635215359	3.48136840362872	1.33268487132481	3.13606662542901	0.332153448217811	2.24496214598058	1.03317532956855	2.81819356540805	0.29783271092111	2.05694308987432	0.939664134409185	2.64263463758013	0.37849804505448	2.50760984551211	1.1379541175141	2.87923752083061
16001	0.15829785231585	1.60352116222225	0.706819749126737	2.42311850289181	0.523942411593282	3.08981202121223	1.32050829408349	3.119261550685	0.333853383717198	2.22127825482496	1.00676169462605	2.77494793340987	0.286169967596874	2.09166139579826	0.951462421602094	2.63941129015776	0.378024611997502	2.6246008045199	1.13342753217834	2.869850441318
16401	0.143346840913554	1.74835146756188	0.722337717639565	2.40312952462375	0.550537455065288	3.6445041167944	1.26107570288124	3.11007178143459	0.329414908751159	2.21874177938192	0.989963956497147	2.75987810834732	0.301038782993223	1.94343267897496	0.92887400473295	2.63002053439744	0.372021428444645	2.44492700059958	1.09400491874485	2.86709807406717
16801	0.159703962653366	1.58363418042116	0.724668467557264	2.39384658459864	0.579577009937387	3.84584474447937	1.31992794932752	3.1085477516365	0.330341544164236	2.29086622779424	0.972460383286039	2.75280198079533	0.291138909338346	2.05413138882895	0.900021014653798	2.61623488643046	0.376348419578292	2.67398251535104	1.07809864088378	2.86346989676724
17201	0.141252226114943	1.57691289113239	0.676862149289606	2.40279170046082	0.549193687740333	3.59081731747784	1.34023079060845	3.09779597303487	0.318796329205895	2.18510518840042	0.9668455252237	2.76302643258007	0.283798295162102	1.96074517570328	0.915601856043947	2.61801711474625	0.356860780485726	2.46343361255779	1.08132601098836	2.85475021425294
17601	0.166244207790764	1.7710828002799	0.751594776296361	2.40259973986407	0.503360941433183	3.86600904496122	1.34838265812174	3.09872340948174	0.313456823620846	2.3149293974468	0.972093697335633	2.76064831126772	0.295419582225615	2.05129834487386	0.902821833759124	2.61605472658839	0.35830557570592	2.65882992396533	1.05260049955016	2.84516351766904
18001	0.160510298152663	1.68542022298348	0.762736449811523	2.38373603607254	0.498030844901261	3.24952009165901	1.33151435411515	3.09979523766786	0.315129305136032	2.33215114919931	0.960729866101665	2.76177254879443	0.281487349191057	2.07947678387973	0.888632467846324	2.61998556217058	0.353356626465354	2.5386438375733	1.05185689339123	2.84746544307907
18401	0.161596336166776	1.82287352817913	0.712935327713392	2.39619477884844	0.495697330107054	3.45650924600354	1.23623031450929	3.11409660051309	0.328975001213341	2.35061153663166	0.92813604956006	2.73566869930266	0.278148629051228	2.07686928041819	0.869383559124179	2.62603961992475	0.354490896534796	2.60870409519124	1.01835346935386	2.84200932687926
18801	0.144893147350413	1.53259548370962	0.694853910614251	2.38848379891157	0.472647066670027	3.44081574558447	1.22563412295348	3.11296875614409	0.313974536513875	2.30855578240574	0.941585432190075	2.72900239005859	0.286319006310416	1.98091160634031	0.878580450706902	2.62397541090142	0.356831918283321	2.57231648198571	1.01888077875445	2.82659777078568
